person,rating,genre,movie_count
Andreas Wisniewski,6.3,Action,1
Andree Maranda,6.2,Action,1
Andrei Arlovski,5.3,Action,1
Andres Aybar,6.9,Comedy,1
Andres Gertrudix,6.2,Action,1
Andrew Adote,7.7,Drama,1
Andrew Bachelor,6.4,Comedy,1
Andrew Barth Feldman,6.4,Comedy,1
Andrew Bennett,7.7,Drama,1
Andrew Blumenthal,5.5,Drama,1
Andrew Bryniarski,6.2,Horror,1
Andrew Cassese,6.6,Comedy,1
Andrew Cherry,6.3,Comedy,1
Andrew Dice Clay,6.4,Action,1
Andrew Divoff,5.766666666666667,Action,3
Andrew Fiscella,5.1,Horror,1
Andrew Francis,5.1,Action,1
Andrew Garfield,7.146153846153846,Biography,13
Andrew Howard,6.2,Horror,1
Andrew Jacobs,5.0,Horror,1
Andrew Kevin Walker,8.6,Crime,1
Andrew Knott,7.3,Drama,1
Andrew Koji,5.4,Action,1
Andrew Lawrence,6.5,Animation,1
Andrew Lewis Caldwell,6.3,Horror,1
Andrew Lincoln,6.8,Biography,1
Andrew Mccarthy,6.220000000000001,Comedy,5
Andrew Miller,7.1,Horror,1
Andrew Philpot,7.6,Animation,1
Andrew Rannells,6.8,Comedy,2
Andrew Robinson,6.35,Horror,2
Andrew Scott,6.675,Drama,4
Andrew Sensenig,6.1,Drama,2
Andrew Shim,7.7,Crime,1
Andrew Simpson,7.4,Crime,1
Andrey Bykov,7.2,Drama,1
Andrey Khalimon,7.7,Comedy,1
Andrey Merzlikin,7.4,Action,1
Andrey Smirnov,7.3,Crime,1
Andrija Kuzmanovic,8.7,Biography,1
Andros Perugorria,6.4,Action,1
Andrzej Chyra,7.0,Drama,1
Andrzej Grabowski,8.1,Comedy,1
Andy Buckley,6.0,Drama,1
Andy Burse,6.3,Drama,1
Andy Comeau,5.4,Adventure,1
Andy Dick,5.2,Comedy,2
Andy Garcia,6.5200000000000005,Crime,20
Andy Lau,7.075,Action,8
Andy Lauer,6.3,Horror,1
Andy Merrill,6.7,Animation,1
Andy Powers,5.7,Horror,1
Andy Richter,4.9,Comedy,1
Andy Rodoreda,5.8,Adventure,2
Andy Romano,7.2,Comedy,1
Andy Samberg,6.6,Animation,11
Andy Serkis,6.779999999999999,Action,10
Andy Whitfield,5.5,Action,1
Ane Dahl Torp,6.4,Action,2
Anessa Ramsey,6.0,Horror,1
Anette Støvelbæk,7.0,Comedy,1
Ang Phula Sherpa,7.1,Action,1
Angad Bedi,5.5,Action,1
Angela Bassett,6.55,Comedy,16
Angela Bettis,6.6,Drama,1
Angela Finocchiaro,6.6,Comedy,1
Angela Goethals,6.7,Comedy,1
Angela Lansbury,6.625,Comedy,4
Angela Molina,7.4,Drama,2
Angela Sarafyan,6.7,Biography,1
Angela Winkler,7.1,Crime,1
Angelic Zambrana,5.2,Action,1
Angelica Aragon,6.9,Drama,2
Angelica Lee,6.6,Fantasy,1
Angelica Sancio,7.5,Drama,1
Angeliki Papoulia,7.2,Drama,1
Angelina Jolie,6.3966666666666665,Action,30
Angelina Torres,5.8,Drama,1
Angeline Ball,7.6,Comedy,1
Angelo Josue Lozano Corzo,6.3,Action,1
Angie Dickinson,7.1,Crime,1
Angie Everhart,5.4,Comedy,1
Angie Harmon,5.1,Action,1
Angourie Rice,6.125,Action,4
Angus Macfadyen,7.25,Biography,2
Angus Sampson,5.9,Horror,2
Angus Scrimm,6.066666666666666,Action,3
Angus Wright,5.1,Adventure,1
Ania Josse,6.5,Action,1
Ania Pieroni,6.1,Horror,1
Anica Dobra,7.9,Crime,1
Anika Noni Rose,6.633333333333333,Animation,3
Anikha Surendran,6.5,Action,1
Anil Dhawan,8.2,Crime,1
Anil George,7.6,Crime,1
Anil Kapoor,6.890000000000001,Action,10
Anita Briem,5.449999999999999,Action,2
Anita Date-Kelkar,8.2,Drama,1
Anita Mui,7.1,Action,2
Aniya Wendel,6.9,Comedy,1
Anja Kling,5.5,Comedy,1
Anja Savcic,5.0,Action,1
Anja Stanic,8.1,Drama,1
Anjali,7.85,Drama,2
Anjali Ameer,8.7,Drama,1
Anjali Jay,6.0,Comedy,1
Anjali Patil,7.6,Comedy,1
Anjan Srivastav,6.8,Comedy,1
Anjelica Huston,6.55,Comedy,14
Anjuman Saxena,6.6,Action,1
Anki Liden,7.6,Drama,1
Ankush Gedam,7.4,Biography,1
Ann Dowd,7.0,Drama,2
Ann Eleonora Jørgensen,7.0,Comedy,1
Ann Mitchell,6.2,Drama,1
Ann Petren,7.0,Crime,1
Ann Pierce,7.6,Adventure,1
Ann Reinking,6.6,Comedy,1
Ann Turkel,5.7,Horror,1
Ann-Margret,6.775,Comedy,4
Anna Bache-Wiig,6.4,Horror,1
Anna Bederke,7.2,Comedy,1
Anna Bonaiuto,7.2,Biography,1
Anna Camp,6.333333333333333,Comedy,3
Anna Cathcart,6.433333333333334,Comedy,3
Anna Chancellor,7.1,Drama,1
Anna Chlumsky,6.466666666666666,Comedy,3
Anna Falchi,7.1,Comedy,1
Anna Faris,6.1,Comedy,20
Anna Foglietta,7.7,Comedy,1
Anna Friel,6.32,Sci-Fi,5
Anna Galiena,6.800000000000001,Comedy,2
Anna Grace Barlow,7.1,Drama,1
Anna Hopkins,5.5,Horror,1
Anna Hutchison,7.0,Horror,1
Anna Jullienne,5.6,Comedy,1
Anna Katharina Schwabroh,6.1,Drama,1
Anna Kendrick,6.426923076923076,Comedy,26
Anna Lizaran,7.0,Comedy,1
Anna Loos,6.0,Horror,1
Anna Margaret Hollyman,6.0,Horror,1
Anna Mikami,6.8,Comedy,1
Anna Nagata,6.2,Horror,1
Anna Nakagawa,7.5,Crime,1
Anna Paquin,6.609090909090909,Drama,11
Anna Pniowsky,6.6,Drama,1
Anna Popplewell,5.9,Horror,1
Anna Walton,6.1,Drama,1
Anna Wing,7.0,Action,1
Anna-Louise Plowman,6.0,Action,1
Anna-Maree Thomas,6.6,Horror,1
Annabella Piugattuk,7.3,Drama,1
Annabella Sciorra,6.683333333333334,Drama,6
Annabelle Apsion,7.3,Drama,1
Annabelle Wallis,5.783333333333334,Action,6
Annabeth Gish,6.74,Comedy,5
Annalee Jefferies,6.4,Adventure,1
Annalise Basso,7.0,Comedy,2
Annalynne Mccord,6.1,Comedy,1
Annasophia Robb,6.425,Drama,8
Anndi Mcafee,5.4,Animation,1
Anne Alvaro,7.2,Comedy,1
Anne Archer,6.74,Action,5
Anne Bancroft,6.8,Comedy,7
Anne Bobby,6.5,Action,1
Anne Brochet,7.5,Comedy,1
Anne Consigny,7.55,Biography,2
Anne Dorval,7.5,Drama,3
Anne Dudek,6.5,Comedy,1
Anne Hathaway,6.441935483870967,Comedy,31
Anne Heche,6.245454545454546,Biography,11
Anne Joyce,7.0,Drama,1
Anne Le Ny,8.5,Biography,1
Anne Louise Hassing,6.8,Comedy,1
Anne Parillaud,6.75,Action,2
Anne Ramsay,6.0,Horror,1
Anne Ramsey,6.3,Comedy,1
Anne Reid,5.7,Drama,1
Anne Suzuki,6.6,Animation,2
Anne Sørensen,7.3,Action,1
Anne Tenney,7.6,Comedy,1
Anne Winters,5.6,Comedy,1
Anne Yernaux,7.4,Drama,1
Anne-Louise Lambert,7.2,Comedy,1
Anne-Marie Duff,7.0,Drama,4
Anne-Marie Loop,7.8,Animation,1
Anne-Marie Martin,5.3,Horror,1
Anne-Sophie Briest,6.3,Comedy,1
Anneli Martini,6.3,Drama,1
Annette Bening,6.707692307692308,Comedy,26
Annette O'Toole,6.6000000000000005,Action,3
Annie Corley,7.6,Drama,1
Annie Girardot,7.4,Drama,2
Annie Gonzalez,6.9,Biography,1
Annie Ilonzeh,5.9,Biography,1
Annie Mcenroe,7.5,Comedy,1
Annie Mumolo,6.3,Comedy,1
Annie Parisse,5.8,Comedy,1
Annie Potts,6.766666666666667,Comedy,3
Annie Rose Buckley,7.5,Biography,1
Annie Ryan,7.1,Comedy,1
Annie Wu,6.6,Action,1
Annika Hallin,7.3,Crime,1
Annika Wedderkopp,8.3,Drama,1
Annikki Tahti,7.6,Comedy,1
Annmarie Fulton,7.4,Crime,1
Annu Kapoor,7.06,Comedy,5
Ansel Elgort,6.757142857142857,Drama,7
Anshul Chauhan,6.9,Comedy,1
Ansiba,8.350000000000001,Crime,2
Anson Mount,5.925,Horror,4
Anthony Anderson,6.2124999999999995,Comedy,8
Anthony Bajon,6.8,Action,1
Anthony Barrile,6.7,Action,1
Anthony Chau-Sang Wong,6.9,Action,4
Anthony Christian Potenza,5.5,Horror,1
Anthony Cirillo,5.6,Drama,1
Anthony Edwards,6.8125,Comedy,8
Anthony Franciosa,7.0,Drama,1
Anthony Gonzalez,8.4,Animation,1
Anthony Head,6.4,Horror,1
Anthony Heald,6.15,Drama,2
Anthony Higgins,6.733333333333333,Comedy,3
Anthony Hopkins,6.713333333333334,Drama,45
Anthony Howard,6.4,Comedy,1
Anthony Lapaglia,6.175,Comedy,8
Anthony Luke Lucero,7.2,Comedy,1
Anthony Mackie,6.544444444444444,Drama,18
Anthony Michael Hall,7.166666666666667,Comedy,3
Anthony Perkins,6.0,Crime,2
Anthony Quinn,7.033333333333334,Biography,3
Anthony Ramos,6.699999999999999,Drama,2
Anthony Rapp,6.85,Adventure,2
Anthony Sadler,5.3,Biography,1
Anthony Simcoe,7.6,Comedy,1
Antje Traue,6.7,Action,1
Antoine Basler,6.5,Action,1
Antoine Bertrand,7.25,Comedy,2
Antoine Monot Jr.,7.5,Crime,1
Antoine Olivier Pilon,8.0,Drama,1
Antoine Reinartz,7.4,Drama,1
Antoine Saint-John,6.6,Horror,1
Anton Glanzelius,7.6,Drama,1
Anton Lesser,6.6,Drama,1
Anton Pampushnyy,6.449999999999999,Action,2
Anton Rodgers,7.4,Comedy,1
Anton Vasilev,6.4,Drama,1
Anton Yelchin,6.75,Comedy,14
Antonella Attili,8.5,Drama,1
Antonella Interlenghi,6.2,Horror,1
Antoni Davidov,5.7,Action,1
Antonia Campbell-Hughes,6.333333333333333,Drama,3
Antonia Ribero,6.9,Comedy,1
Antonia San Juan,7.4,Comedy,2
Antonia Zegers,7.300000000000001,Drama,2
Antonio Aakeel,7.0,Crime,2
Antonio Assuncao,6.9,Drama,1
Antonio Ballerio,7.5,Crime,1
Antonio Banderas,6.395454545454545,Action,44
Antonio Bolivar,7.8,Adventure,1
Antonio Cupo,6.2,Drama,1
Antonio De La Torre,6.95,Adventure,4
Antonio Fargas,6.6,Action,1
Antonio Mancino,6.2,Drama,1
Antonio Resines,7.6,Action,1
Antonio Tarver,7.1,Action,1
Antony Acker,5.3,Comedy,1
Antony Burrows,4.9,Fantasy,1
Antony Langdon,6.2,Comedy,1
Antony Sher,7.2,Biography,1
Antony Starr,5.9,Horror,1
Antti Tuomas Heikkinen,7.0,Comedy,1
Anubhav Singh Bassi,6.0,Comedy,1
Anuja Sathe,7.6,Action,1
Anupam Kher,7.40625,Comedy,16
Anupama Parameswaran,8.0,Action,1
Anupriya Goenka,5.9,Action,1
Anurag Kashyap,6.9,Action,1
Anushka Sharma,6.55,Comedy,10
Anushka Shetty,7.833333333333333,Action,3
Anya Taylor-Joy,6.663636363636363,Comedy,11
Anzac Wallace,6.7,Drama,1
Aoi Miyazaki,7.85,Animation,2
Aoi Yuki,8.25,Animation,2
Aomi Muyock,6.1,Drama,1
Aorere Paki,6.9,Action,1
Aparna Balamurali,8.7,Action,1
Aparna Gopinath,8.0,Adventure,1
Aparshakti Khurana,6.25,Comedy,2
Apollonia Kotero,6.5,Drama,1
April Clough,7.1,Action,1
Apti Magamaev,7.6,Crime,1
Apurva Agnihotri,6.9,Drama,1
Araba Walton,7.2,Comedy,1
Aras Bulut Iynemli,8.2,Drama,1
Arash Marandi,6.85,Drama,2
Arata Furuta,6.4,Animation,1
Arata Iura,7.6,Drama,1
Arbaaz Khan,6.733333333333333,Action,3
Arbaz Shaikh,8.3,Drama,1
Archana Jois,8.2,Action,1
Archana Puran Singh,7.7,Comedy,1
Archie Lal,7.5,Drama,1
Archie Madekwe,7.3,Action,1
Archie Panjabi,6.8,Comedy,3
Ardal O'Hanlon,7.0,Comedy,1
Arfan Usman,7.4,Drama,1
Ari Barak,5.8,Fantasy,1
Ari Graynor,6.225,Comedy,4
Ari Mccarthy,7.2,Horror,1
Ari'El Stachel,6.5,Comedy,1
Aria Wallace,5.4,Comedy,1
Ariadna Gil,8.2,Drama,1
Ariana Debose,7.2,Crime,1
Ariana Greenblatt,5.400000000000001,Action,3
Ariane,6.8,Action,1
Ariane Labed,7.15,Drama,2
Arianna Afsar,6.3,Comedy,1
Arieh Worthalter,7.2,Drama,1
Ariel Casas,6.5,Horror,1
Ariel Gade,5.6,Drama,1
Ariel Levy,5.3,Adventure,1
Ariel Mateluna,7.7,Biography,1
Ariel Winter,6.1,Comedy,1
Arielle Carver-O'Neill,6.1,Comedy,1
Arielle Dombasle,7.3,Comedy,1
Arielle Kebbel,5.666666666666667,Drama,3
Arif Zakaria,8.3,Biography,1
Arifin Putra,7.9,Action,1
Arija Bareikis,5.7,Comedy,1
Aris Servetalis,6.4,Drama,1
Arjan Bajwa,7.0,Crime,1
Arjun Das,7.85,Action,2
Arjun Kapoor,6.433333333333334,Comedy,3
Arjun Rampal,7.220000000000001,Action,5
Arjun Sarja,7.7,Action,1
Arlen Escarpeta,5.9,Horror,1
Arlin Miller,6.7,Comedy,1
Arly Jover,5.8,Action,1
Armand Assante,6.316666666666666,Animation,6
Armand Schultz,6.4,Comedy,1
Armand Verdure,7.4,Drama,1
Armando De Razza,7.3,Action,1
Armie Hammer,6.583333333333333,Drama,12
Armin Mueller-Stahl,7.159999999999999,Crime,5
Arnaud Valois,7.4,Drama,1
Arno Frisch,7.3,Crime,2
Arnold,8.4,Drama,1
Arnold Oceng,7.4,Biography,1
Arnold Schwarzenegger,6.392857142857143,Action,28
Arnold Vosloo,6.75,Action,2
Arsenio Castellanos,6.3,Comedy,1
Arsenio Hall,6.3,Comedy,3
Arshad Warsi,7.228571428571429,Comedy,7
Arsher Ali,6.3,Horror,1
Arsinee Khanjian,6.4,Drama,1
Art Carney,6.5,Action,1
Art Evans,6.4,Crime,2
Art Lafleur,7.8,Comedy,1
Art Metrano,5.9,Action,1
Art Parkinson,6.95,Animation,2
Artel Great,5.6,Biography,1
Arthur Fogel,7.5,Drama,1
Arthur Hakalahti,5.9,Action,1
Arthur Malet,7.5,Animation,1
Artie Lange,5.7,Comedy,2
Artur Smolyaninov,7.1,Action,1
Artur Zmijewski,7.0,Drama,1
Arturo Castro,6.2,Action,1
Artyom Bogucharskiy,7.8,Crime,1
Artyom Bystrov,8.0,Crime,1
Arun Govil,9.2,Animation,1
Arun Vijay,7.3,Action,1
Aruna Irani,5.9,Comedy,1
Arunoday Singh,5.6,Action,1
Arushi Sharma,7.1,Comedy,2
Arvin Kananian,6.3,Drama,1
Arvind Swami,7.8,Action,5
Ary Abittan,7.0,Comedy,1
Arya,7.75,Action,2
Aryana Engineer,5.3,Action,1
Arye Gross,5.4,Comedy,1
Asa Butterfield,6.775,Drama,8
Asaka Seto,7.5,Crime,1
Asami,5.9,Action,1
Asami Mizukawa,6.7,Drama,1
Asha Sharath,8.3,Crime,1
Ashanti,5.7,Comedy,1
Asher Angel,6.5,Action,2
Asher Miles Fallica,6.85,Comedy,2
Ashish Chhipa,7.433333333333334,Comedy,3
Ashish Vidyarthi,8.1,Action,1
Ashleigh Cummings,6.5,Crime,1
Ashleigh Gryzko,6.1,Horror,1
Ashley Aufderheide,6.9,Comedy,1
Ashley Bell,5.45,Horror,2
Ashley Benson,5.3,Crime,1
Ashley Bratcher,5.5,Biography,1
Ashley Crow,6.1,Comedy,1
Ashley Eckstein,5.9,Animation,1
Ashley Greene,5.35,Comedy,2
Ashley Jensen,6.166666666666667,Comedy,3
Ashley Johnson,6.5,Animation,1
Ashley Judd,6.233333333333333,Comedy,15
Ashley Key,6.0,Drama,1
Ashley Laurence,6.65,Horror,2
Ashley Olsen,5.4,Comedy,2
Ashley Park,6.5,Comedy,1
Ashley Scott,5.933333333333334,Action,3
Ashley Sommers,6.8,Comedy,1
Ashley Thomas,5.9,Action,1
Ashley Tisdale,5.15,Adventure,2
Ashley Walters,6.3,Comedy,2
Ashley Zukerman,6.6,Horror,1
Ashlyn Sanchez,5.0,Adventure,1
Ashraf Barhom,7.6,Drama,2
Ashton Holmes,5.55,Adventure,2
Ashton Kutcher,6.113333333333333,Comedy,15
Ashton Sanders,6.433333333333334,Action,3
Ashutosh Acharya,8.0,Biography,1
Ashutosh Rana,6.640000000000001,Action,5
Ashwini Kalsekar,7.9,Crime,1
Asia Argento,5.675,Drama,4
Asier Etxeandia,7.5,Drama,1
Asif Ali,8.3,Biography,1
Asif Basra,7.0,Comedy,1
Asim Chaudhry,7.1,Drama,1
Asin Thottumkal,6.959999999999999,Action,5
Asjha Cooper,4.9,Horror,1
Asli Aybars,6.8,Drama,1
Asli Tandogan,7.8,Action,1
Assumpta Serna,6.9,Drama,1
Astrid Berges-Frisbey,6.8,Action,3
Astro,5.5,Adventure,2
Asuka Kurosawa,7.1,Crime,1
Ata Demirer,6.8,Comedy,2
Athenea Mata,7.2,Comedy,1
Atikur Rahman Mahi,6.7,Crime,1
Atle Antonsen,6.9,Action,1
Ato Blankson-Wood,6.7,Drama,1
Atossa Leoni,7.6,Drama,1
Atsuko Tanaka,7.733333333333334,Animation,3
Attila Borlan,7.5,Drama,1
Atul Kulkarni,7.2,Action,3
Aubrey Plaza,6.181818181818182,Comedy,11
Audrey Fleurot,8.5,Biography,1
Audrey Tautou,7.046153846153846,Comedy,13
Augie Duke,5.2,Thriller,1
August Diehl,7.166666666666667,Crime,3
Auli'I Cravalho,7.6,Animation,1
Aunjanue Ellis-Taylor,6.575,Biography,4
Aura Garrido,6.8,Crime,2
Aure Atika,7.2,Crime,1
Aurelien Recoing,6.966666666666666,Drama,3
Aurelien Wiik,6.2,Horror,1
Austin Abrams,6.3,Comedy,5
Austin Basis,6.2,Comedy,1
Austin Butler,6.35,Biography,2
Austin Nagler,5.7,Comedy,1
Austin Nichols,7.2,Biography,1
Austin O'Brien,5.3,Comedy,1
Austin Pendleton,6.4,Comedy,2
Austin Stout,5.3,Animation,1
Austin Stowell,5.95,Comedy,4
Autumn Federici,6.0,Drama,1
Ava Cooper,7.2,Drama,1
Ava Michelle,5.2,Comedy,1
Ava Morse,7.0,Animation,1
Ava Pickard,7.8,Animation,1
Ava Zaria Lee,7.1,Drama,1
Avantika Shetty,8.2,Mystery,1
Avaz Latif,8.0,Drama,1
Avery Brooks,6.05,Action,2
Avery Tiiu Essex,5.4,Horror,1
Avery Whitted,5.5,Horror,1
Avin Manshadi,6.8,Drama,1
Avinash Tiwary,6.5,Drama,1
Awa Said Darar,7.3,Biography,1
Awa Sene Sarr,7.5,Animation,1
Awkwafina,6.771428571428571,Comedy,7
Axel Devillers,7.5,Animation,1
Axel Jodorowsky,7.5,Drama,1
Axel Milberg,7.1,Biography,1
Aya Endo,7.8,Animation,1
Aya Hisakawa,7.4,Animation,2
Aya Kokumai,7.5,Action,1
Aya Okamoto,7.8,Animation,1
Aya Takanashi,6.0,Comedy,1
Aya Ueto,6.8,Action,1
Ayaka Onoue,7.5,Animation,1
Ayako Fujitani,7.0,Comedy,1
Ayami Kakiuchi,7.7,Animation,1
Ayane Sakura,7.8,Animation,1
Ayano Fukuda,6.4,Animation,1
Ayano Shiraishi,8.5,Animation,1
Ayaz Khan,7.4,Comedy,1
Ayberk Pekcan,8.1,Drama,1
Ayca Bingol,7.6,Biography,1
Ayda Aksel,7.2,Drama,1
Aydemir Akbas,6.5,Comedy,1
Ayden Mayeri,6.5,Comedy,1
Ayelet Zurer,6.7,Action,1
Ayesha Dharker,7.0,Comedy,1
Ayesha Jhulka,8.1,Comedy,1
Ayesha Kapur,8.1,Drama,1
Ayesha Khan,7.5,Action,1
Ayesha Shiva,7.2,Action,1
Ayesha Takia,6.6,Action,1
Aylin Tezel,6.3,Action,1
Ayo Edebiri,7.0,Comedy,1
Aysen Aydemir,7.7,Drama,1
Aysen Gruda,8.0,Comedy,1
Ayu Kitaura,8.0,Drama,1
Ayub Khan-Din,5.2,Comedy,1
Ayumi Ito,7.233333333333333,Crime,3
Ayushmann Khurrana,7.1466666666666665,Comedy,15
Azhy Robertson,6.800000000000001,Drama,2
Azie Tesfai,5.8,Horror,1
Aziz Ansari,6.3,Animation,2
B.J. Novak,6.8,Comedy,1
Babak Karimi,7.7,Drama,1
Babek Ahmed Poor,8.1,Drama,1
Babou Ceesay,7.3,Biography,1
Babu Kshatriya,7.4,Biography,1
Baburaj,7.8,Crime,1
Babushan Mohanty,9.0,Adventure,1
Baby Nainika,7.3,Action,1
Bachi Valishvili,7.6,Drama,1
Bae Doona,7.15,Drama,4
Bagavathi Perumal,7.4,Comedy,1
Bahar Pars,7.7,Comedy,1
Bahar Soomekh,6.2,Horror,1
Bahare Seddiqi,8.2,Drama,1
Bahman Ghobadi,7.4,Drama,1
Bahram Ebrahimi,8.4,Comedy,1
Bai Ling,6.4799999999999995,Drama,5
Baiju,7.8,Action,1
Bailee Madison,5.35,Fantasy,2
Bailey Anne Borders,5.2,Action,1
Bajram Severdzan,8.0,Comedy,1
Baki Davrak,7.7,Drama,1
Baljinder Kaur,8.2,Biography,1
Balthazar Getty,6.300000000000001,Adventure,2
Bam Bam Bigelow,6.3,Adventure,1
Banita Sandhu,7.5,Drama,1
Banks Repeta,6.8,Crime,2
Baoqiang Wang,6.75,Action,2
Baptiste Goy,7.5,Animation,1
Baptiste Sornin,7.3,Drama,1
Baraa Alem,7.9,Comedy,1
Barbara Barrie,7.3,Animation,1
Barbara Carrera,6.3,Action,1
Barbara Colen,7.3,Action,1
Barbara Cook,6.2,Animation,1
Barbara Crampton,6.5,Horror,3
Barbara Elorrieta,5.8,Comedy,1
Barbara Flynn,7.0,Biography,1
Barbara Goenaga,7.1,Horror,1
Barbara Gordon,7.2,Drama,1
Barbara Hershey,6.872727272727272,Drama,11
Barbara Lennie,7.5,Crime,2
Barbara Lourens,6.5,Drama,1
Barbara Mori,6.0,Action,1
Barbara Nedeljakova,5.9,Horror,1
Barbara Sarafian,7.3,Crime,1
Barbara Sukowa,7.133333333333333,Drama,3
Barbarella Pardo,5.8,Action,1
Barbra Streisand,6.449999999999999,Drama,4
Barkhad Abdi,7.266666666666667,Action,3
Barkhad Abdirahman,7.8,Action,1
Barlow Jacobs,7.1,Drama,1
Barnard Hughes,6.3999999999999995,Comedy,3
Barney Clark,6.8,Crime,1
Barret Oliver,7.3,Adventure,1
Barrett Doss,6.1,Comedy,1
Barrie Ingham,7.1,Animation,1
Barry Atsma,6.95,Action,2
Barry Bostwick,6.2,Comedy,1
Barry Del Sherman,5.7,Adventure,1
Barry G. Bernson,7.0,Drama,1
Barry Humphries,8.1,Animation,1
Barry Keoghan,7.8,Action,1
Barry Miller,6.4,Comedy,2
Barry Pepper,6.675,Action,8
Barry Ward,6.4,Comedy,1
Barry Watson,5.4,Comedy,1
Bart The Bear,7.7,Adventure,1
Bartosz Bielenia,7.7,Drama,1
Bartu Kucukcaglayan,7.3,Comedy,1
Barun Chanda,7.4,Drama,1
Basil Joseph,7.8,Crime,1
Basil Wallace,5.9,Action,1
Batsheva Dance Company,5.9,Action,1
Baya Rehaz,6.2,Horror,1
Baykali Ganambarr,7.3,Adventure,1
Bayron Lebli,7.0,Biography,1
Bd Wong,7.35,Animation,2
Bea Guard,6.7,Comedy,1
Beanie Feldstein,7.1,Comedy,1
Beatrice Dalle,6.9,Drama,2
Beatrice Manowski,4.9,Horror,1
Beatrice Savoretti,7.1,Comedy,1
Beatrice Straight,7.3,Horror,1
Beatriz Batarda,7.2,Biography,1
Beau Billingslea,7.8,Animation,1
Beau Bridges,6.15,Drama,4
Beau Daniels,6.8,Crime,1
Beau Gadsdon,6.1,Action,1
Beau Knapp,6.0,Drama,1
Beau Starr,4.9,Horror,1
Bebe Neuwirth,5.933333333333334,Crime,3
Bebe Rexha,6.3,Comedy,1
Beck Bennett,6.6,Comedy,1
Becky G,5.75,Action,2
Bee Vang,8.1,Drama,1
Behzad Dorani,7.4,Drama,1
Bel Delia,5.8,Horror,1
Bel Powley,6.5,Comedy,7
Belcim Bilgin,7.45,Biography,2
Belen Fabra,5.9,Adventure,2
Belen Rueda,7.32,Biography,5
Belinda Bauer,5.8,Action,1
Bella Dayne,5.5,Horror,1
Bella Heathcote,6.266666666666667,Biography,3
Bella Thorne,6.266666666666667,Drama,3
Bembol Roco,7.1,Drama,1
Ben Affleck,6.508108108108108,Action,37
Ben Aldridge,6.1,Horror,1
Ben Bailey Smith,5.8,Drama,1
Ben Barnes,6.220000000000001,Action,5
Ben Best,6.2,Comedy,1
Ben Bishop,7.1,Animation,1
Ben Burtt,8.4,Animation,1
Ben Chaplin,6.133333333333333,Comedy,3
Ben Corbett,6.0,Action,1
Ben Cross,6.55,Biography,2
Ben Daon,5.7,Drama,1
Ben Duncan,7.2,Comedy,1
Ben Falcone,6.35,Biography,2
Ben Feldman,6.2,Horror,1
Ben Foster,6.682608695652173,Action,23
Ben Gazzara,7.025,Comedy,4
Ben Hardy,6.75,Drama,4
Ben Huber,5.7,Drama,1
Ben Johnson,5.8,Horror,1
Ben Kingsley,6.806060606060606,Action,33
Ben Lamb,5.55,Comedy,2
Ben Mckenzie,5.9,Crime,1
Ben Mendelsohn,6.5,Action,11
Ben Messmer,6.0,Horror,1
Ben Miller,6.3,Comedy,3
Ben Niu,8.3,Drama,1
Ben Oxenbould,5.8,Adventure,1
Ben Platt,5.949999999999999,Drama,2
Ben Rosenfield,5.699999999999999,Drama,2
Ben Schnetzer,6.7,Drama,2
Ben Schwartz,6.466666666666666,Action,3
Ben Shenkman,7.3,Drama,1
Ben Silverstone,7.5,Comedy,1
Ben Slack,6.5,Comedy,1
Ben Stiller,6.4655172413793105,Comedy,29
Ben Walker,6.1,Adventure,1
Ben Whishaw,6.975,Biography,8
Benedict Cumberbatch,7.057142857142857,Action,14
Benedict Wong,6.6499999999999995,Action,6
Benedikt Erlingsson,6.6,Comedy,1
Bengt C.W. Carlsson,7.5,Comedy,1
Benicio Del Toro,6.819047619047619,Action,21
Benjamin Beatty,6.2,Drama,1
Benjamin Bratt,6.8125,Action,8
Benjamin Evan Ainsworth,5.1,Adventure,1
Benjamin Flores Jr.,5.7,Drama,2
Benjamin Helstad,7.5,Action,1
Benjamin Hollingsworth,6.4,Comedy,1
Benjamin O'Mahony,7.1,Adventure,1
Benjamin Salisbury,5.949999999999999,Comedy,2
Benjamin Voisin,6.9,Drama,1
Benjamin Walker,6.233333333333333,Action,3
Benjamin Weir,6.5,Crime,1
Benjamin Wilkinson,6.1,Horror,1
Benno Furmann,6.816666666666666,Drama,6
Bennu Yildirimlar,8.0,Drama,1
Benny Elledge,6.7,Drama,1
Benny Safdie,7.35,Comedy,2
Benny Urquidez,7.0,Action,1
Benoit Magimel,6.7,Action,4
Benoit Poelvoorde,6.6571428571428575,Comedy,7
Benoit Regent,7.9,Drama,1
Benson Jack Anthony,4.9,Horror,1
Bensu Soral,6.0,Comedy,1
Berant Zhu,6.4,Horror,1
Berat Efe Parlar,7.4,Comedy,1
Berenice Bejo,7.3,Comedy,4
Berenice Marlohe,7.1,Comedy,1
Berguzar Korel,5.7,Action,1
Bernadette Lafont,6.9,Animation,1
Bernadette Peters,5.3,Action,1
Bernard Farcy,5.65,Action,2
Bernard Hill,6.6,Comedy,2
Bernard-Pierre Donnadieu,7.7,Mystery,1
Bernardo Badillo,6.7,Crime,1
Bernd Daktari Lorenz,4.9,Horror,1
Bernie Casey,6.6,Action,1
Bernie Coulson,7.1,Crime,1
Bernie Mac,5.8999999999999995,Comedy,6
Bert Kreischer,5.8,Action,1
